Resource,Zone,AnnualSum,Capacity,CapacityFactor
onshore_wind,1,1902.0153088594545,1517.2961459867456,1.1924997625556417e-5
solar_pv_sat,1,5.548938711669385e6,5358.651934374138,0.009850743868003302
solar_btm,1,777809.9918735257,32.11,0.230434690549977
solar_btm_curt,1,94490.97147392004,8.12,0.11070033435152818
hydro,1,142438.69433728448,5.999999999999863,0.2258350683936852
battery4,1,3.2857291060568853e6,536.8864902465973,0.0
battery8,1,3.1066775969165172e6,1538.9296901593525,0.0
pumped_hydro,1,1.538945781077599e-5,7.082030436034072e-10,0.0
