Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,Total
Zone,1,1,1,1,1,1,1,1,0
AnnualSum,1902.0153088594545,5.548938711669385e6,777809.9918735257,94490.97147392004,142438.69433728448,3.2857291060568853e6,3.1066775969165172e6,1.538945781077599e-5,1.2957987087651767e7
t1,1.1622979647033395e-11,0.0,0.0,0.0,5.9999999999066524,1.80514731758118,33.53955832276867,1.1614995911554673e-10,41.34470564038428
t2,1.1530771517914658e-11,0.0,0.0,0.0,5.999999999906662,1.8039203701418092,33.34586152021022,1.1566132083765776e-10,41.14978189038589
t3,1.1653060666007406e-11,0.0,0.0,0.0,5.999999999906686,1.8098725506059599,33.22386586974818,1.1485954372747165e-10,41.03373842038734
t4,1.1669160684792847e-11,0.0,0.0,0.0,5.99999999990673,1.8094476371230177,33.03421442323433,1.1364921711767319e-10,40.8436620603894
t5,1.1692892859782e-11,0.0,0.0,0.0,5.9999999999067795,1.8101078799232144,32.93822143043793,1.1213098508072564e-10,40.748329310391746
t6,1.153630247548998e-11,0.0,0.0,0.0,5.9999999999067875,1.8351702033917119,32.67460794694836,1.2122215700354177e-10,40.50977815037962
t7,1.147032707731921e-11,0.0,0.0,0.0,5.999999999906851,1.830714582904683,32.53129082744029,1.1904128215832716e-10,40.36200541038234
t8,1.1575301957503715e-11,0.0,0.0,0.0,5.99999999990688,1.835461782501474,32.39533941784723,1.1726670773382536e-10,40.230801200384434
t9,1.1591511877502154e-11,0.0,0.0,0.0,5.999999999906913,1.8332829955763794,32.22136545477678,1.1533960640741424e-10,40.054648450387006
t10,1.1613049958333532e-11,0.0,0.0,0.0,5.999999999906949,1.8326635140953962,32.063899746262415,1.133621345268831e-10,39.89656326038974
t11,1.1449207420243692e-11,0.0,0.0,0.0,5.999999999906944,1.8576501108992245,31.919702099438798,1.2189907154164376e-10,39.77735221037831
t12,1.1399666524669892e-11,0.0,0.0,0.0,5.9999999999069855,1.851691805214864,31.75929746512854,1.1944735560204308e-10,39.61098927038124
t13,1.1481321344016431e-11,0.0,0.0,0.0,5.999999999906984,1.858093567489907,31.53982151285736,1.1755347418059255e-10,39.397915080383285
t14,1.1499173564716689e-11,0.0,0.0,0.0,5.99999999990698,1.8560220585684213,31.337121771783735,1.1545904503525497e-10,39.19314383038609
t15,1.152336359320274e-11,0.0,0.0,0.0,5.99999999990698,1.8557580844108432,31.148038005946404,1.1334097856354355e-10,39.00379609038909
t16,1.1358596410000799e-11,0.0,0.0,0.0,5.999999999906939,1.8762140308124302,31.039148209525564,1.2174757275081606e-10,38.915362240378045
t17,1.1380493360884384e-11,0.0,0.0,0.0,5.999999999906928,1.8777020160617708,30.84714280428128,1.1940713194083656e-10,38.72484482038076
t18,1.1398720343804663e-11,0.0,0.0,0.0,5.999999999906917,1.879677117299501,30.768784333048377,1.1724852562976293e-10,38.64846145038344
t19,1.1417685741436181e-11,0.0,0.0,0.0,5.999999999906903,1.8818243348375812,30.665576085515145,1.1516629871185126e-10,38.54740042038621
t20,1.1440620382124754e-11,0.0,0.0,0.0,5.999999999906856,1.8843009602237104,30.610234320134136,1.1305935609278142e-10,38.4945352803892
t21,1.1244974306585234e-11,0.0,0.0,0.0,5.999999999906685,1.9088837361827766,30.525735644155752,1.2153065894559715e-10,38.43461938037799
t22,1.1254049528492147e-11,0.0,0.0,0.0,5.99999999990671,1.9145178704906174,30.489269959852948,1.1917307982154755e-10,38.4037878303807
t23,1.1270622364342726e-11,0.0,0.0,0.0,5.9999999999066285,1.920214656938748,30.44231788340962,1.170391164846421e-10,38.362532540383306
t24,1.1287049185866259e-11,0.0,0.0,0.0,5.999999999906581,1.9240353943710504,30.384462355982194,1.1496055732245213e-10,38.308497750386074
t25,1.1311870630291662e-11,0.0,0.0,0.0,5.999999999906563,1.9273898891153127,30.398021261242857,1.1293030398070251e-10,38.32541115038897
