Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
onshore_wind,1,0.0,0.0,1517.2961459867456,1517.2961459867456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_pv_sat,1,0.0,0.0,5358.651934374138,5358.651934374138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_btm,1,32.11,0.0,0.0,32.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_btm_curt,1,0.0,0.0,8.12,8.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hydro,1,0.0,0.0,5.999999999999863,5.999999999999863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery4,1,0.0,0.0,536.8864902465973,536.8864902465973,0.0,0.0,536.8864902466,536.8864902466,0.0,0.0,0.0,0.0
battery8,1,0.0,0.0,1538.9296901593525,1538.9296901593525,0.0,0.0,15389.296901593305,15389.296901593305,0.0,0.0,0.0,0.0
pumped_hydro,1,0.0,0.0,7.082030436034072e-10,7.082030436034072e-10,0.0,0.0,2.620526488037417e-9,2.620526488037417e-9,0.0,0.0,0.0,0.0
Total,n/a,32.11,0.0,8965.884260767541,8997.994260767542,0.0,0.0,15926.183391842525,15926.183391842525,0.0,0.0,0.0,0.0
